,1,2,3
71004f3d-3a50-5ee9-8b13-c97aa1c282b8,474,3553,3254
2dcb7a37-3f96-5042-a3c6-b3938dd34910,3474,3607,3475
0949e923-db1c-56b3-8f84-dd3815492cba,2752,3473,186
48aef42e-3e39-500e-b4af-73eea19d1222,3474,3602,2339
fa1e1a62-a2b2-5086-b48b-2f585533d032,1655,3611,671
c0d4aa36-e917-5ee3-8340-77fb8176337e,1016,3474,109
d8275588-1ddb-542c-a8be-734791ae4419,3055,3478,828
9a9df0a0-ecfb-51ad-a951-1f4b4973ea2c,3474,2393,3611
45a68e97-76dc-5d9e-83b4-e39dee896634,3602,1016,3553
42f7c082-fd71-565c-b62f-2ba7660344e7,3602,3025,3478
21f85cf3-4cc2-5f66-859d-e1a81decdc35,3510,1435,3607
1f589d25-6796-575e-a4c0-3cf33ace550a,3473,2339,671
2477e2e2-c7ec-515e-aa5e-d594b57a2238,3478,2339,1655
a7a55fb3-d6b5-5b47-b567-a838fc6793ed,2393,181,2339
94272085-e07a-52a5-bc73-10107ba09f42,474,2794,828
b832d467-9535-53a0-b993-cb0e5db19df3,474,3475,3607
87b3eded-ba28-5799-a5e9-146584453319,828,3254,3486
e21669a8-6d73-5212-ae8f-4b56c6393361,3483,3055,3553
ba7b2dc8-5d79-5212-8d09-b83bc7ed9f18,3478,3474,3607
41599c99-8355-522f-a897-ee6ddc2f1507,2339,181,828
a52118ea-744b-5e6b-bfd2-8c82a57f15ff,3475,3473,181
54ec875d-5b8e-5aaa-85bd-b3305248c805,109,3602,474
6e7818ef-d1c8-5ae3-9aee-aa69d1f7d7c3,2339,2393,181
b5f18276-dad2-55db-a4fb-e44b5b6fcfb0,3607,3602,1655
a0c9c7f3-124a-56a5-925d-e610d177e553,3478,3475,181
0a2647e2-eca4-595e-afe9-26b4c1a45e99,828,2339,3475
d183c96a-dfb9-5e60-8601-f562b5ca58ed,3607,3510,3553
2d5c8724-24f8-5207-93d6-5981ccd46d93,3478,474,181
673e50e3-1458-5c83-b657-ed24c8e7e38d,3607,1435,181
5975d69b-f071-5f00-8aa3-e8345f50fb2b,3253,3475,828
